election,competitive_ratio,min_elimination_margin,upward_monotonicity_failure,downward_monotonicity_failure,compromise_failure,repeal,note1,note2,note3,note4,note5,total_rankings_used,total_rankings_skipped_by_tally,total_rankings_stalled_after_winner,total_rankings_stalled_after_runner_up,total_rankings_tallied,total_ballots_with_rankings_skipped_by_tally,total_ballots_with_rankings_stalled_after_winner,total_ballots_with_rankings_stalled_after_runner_up,total_ballots_with_fav_eliminated_and_second_not_tallied,total_ballots_with_elimination_and_next_not_tallied,total_rankings_tallied_1,total_rankings_tallied_2,total_rankings_tallied_3,total_rankings_tallied_4,total_rankings_tallied_5,total_rankings_tallied_6,total_rankings_used_1,total_rankings_used_2,total_rankings_used_3,total_rankings_used_4,total_rankings_used_5,total_rankings_used_6,n_candidates,rank_limit,come_from_behind,restrictive_rank_limit,first_round_overvote,ranked_single,ranked_3_or_more,ranked_multiple,includes_duplicate_ranking,includes_overvote_ranking,includes_skipped_ranking,total_irregular,total_undervote,total_ballots,condorcet,total_fully_ranked,mean_rankings_used,winner,n_rounds,total_pretally_exhausted,total_posttally_exhausted,total_posttally_exhausted_by_overvote,total_posttally_exhausted_by_skipped_rankings,total_posttally_exhausted_by_abstention,total_posttally_exhausted_by_duplicate_rankings,total_posttally_exhausted_by_rank_limit,total_posttally_exhausted_by_rank_limit_fully_ranked,total_posttally_exhausted_by_rank_limit_partially_ranked,first_round_winner_vote,final_round_winner_vote,first_round_winner_percent,final_round_winner_percent,first_round_winner_place
NewYorkCity_20250624_DEMCityCouncilD19,0,3887,,,,,,,,,,16684,0,3233,1554,11575,0,3143,1491,1482,1491,11525,30,20,0,0,0,11536,4769,379,0,0,0,2,3,False,0,15.0,6944.0,153.0,4635.0,177.0,17.0,92.0,278.0,0,11590.0,True,4600.0,1.412,Benjamin Chou,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7731.0,7731.0,66.79,66.79,1
NewYorkCity_20250624_DEMCityCouncilD2,0.5111144042679312,495,,,,,,,,,,80731,1171,21619,18262,38662,1101,9559,8601,5669,9343,30162,7090,1198,161,51,0,30268,20891,15596,8626,5350,0,5,5,False,0,112.0,9537.0,15429.0,20783.0,230.0,227.0,245.0,667.0,0,30369.0,True,4956.0,2.632,Harvey D. Epstein,5,112.0,4381.0,28.0,0.0,4297.0,56.0,0.0,0.0,0.0,12014.0,14696.0,39.707,56.794,1
NewYorkCity_20250624_DEMCityCouncilD21,0.6886291179596175,236,,,,,,,,,,18153,167,4072,3753,9442,166,1889,1794,1331,1914,7660,1396,294,46,46,0,7700,4217,3176,2552,508,0,4,5,False,0,42.0,3734.0,2998.0,4108.0,213.0,73.0,329.0,589.0,0,7875.0,True,2322.0,2.219,Shanel Thomas-Henry,4,42.0,1969.0,8.0,0.0,1898.0,63.0,0.0,0.0,0.0,2404.0,3114.0,30.691,53.104,1
NewYorkCity_20250624_DEMCityCouncilD25,0,5099,,,,,,,,,,20169,0,3097,1858,14831,0,2966,1728,1715,1728,14619,136,76,0,0,0,14639,4906,624,0,0,0,2,3,False,0,24.0,10141.0,261.0,4697.0,194.0,29.0,304.0,519.0,0,14855.0,True,4594.0,1.333,Shekar Krishnan,1,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9965.0,9965.0,67.19,67.19,1
NewYorkCity_20250624_DEMCityCouncilD28,0.5100182149362478,391,,,,,,,,,,36041,623,9677,6721,17317,547,4023,2518,2232,2974,13971,2496,608,155,87,0,14033,7927,5814,4444,3823,0,5,5,False,0,69.0,6496.0,5462.0,7672.0,476.0,152.0,372.0,921.0,0,14201.0,True,3164.0,2.428,Ty Hankerson,5,69.0,3037.0,31.0,0.0,2838.0,168.0,0.0,0.0,0.0,4957.0,6519.0,35.076,58.756,1
NewYorkCity_20250624_DEMCityCouncilD3,0,14191,,,,,,,,,,39635,0,5952,3767,29551,0,5864,3682,3661,3682,29487,36,28,0,0,0,29518,9678,439,0,0,0,2,3,False,0,36.0,20019.0,173.0,9546.0,185.0,45.0,133.0,350.0,0,29587.0,True,9433.0,1.328,Erik D. Bottcher,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21871.0,21871.0,74.011,74.011,1
NewYorkCity_20250624_DEMCityCouncilD30,0.8528082633957392,130,,,,,,,,,,24083,32,4620,3979,14913,32,2863,2601,2010,2630,12732,2084,58,39,0,0,12753,6456,4424,450,0,0,3,4,False,0,23.0,6501.0,4262.0,6314.0,199.0,48.0,156.0,391.0,0,12827.0,True,4177.0,1.837,Phil Wong,3,23.0,2031.0,3.0,0.0,1985.0,43.0,0.0,0.0,0.0,4639.0,5542.0,36.231,51.443,1
NewYorkCity_20250624_DEMCityCouncilD33,0,17254,,,,,,,,,,45546,0,6742,4299,34140,0,6627,4228,4217,4228,34066,54,20,0,0,0,34089,11021,436,0,0,0,2,3,False,0,26.0,23292.0,186.0,10857.0,188.0,34.0,133.0,342.0,0,34166.0,True,10691.0,1.323,Lincoln Restler,1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25697.0,25697.0,75.269,75.269,1
NewYorkCity_20250624_DEMCityCouncilD35,0,28036,,,,,,,,,,76289,0,25604,8528,40470,0,10834,3800,3721,3800,40353,70,35,12,0,0,40408,14952,10894,8996,1039,0,4,5,False,0,58.0,25811.0,10565.0,14684.0,498.0,177.0,507.0,1114.0,0,40528.0,True,8532.0,1.844,Crystal Hudson,1,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34253.0,34253.0,84.638,84.638,1
NewYorkCity_20250624_DEMCityCouncilD36,0,17201,,,,,,,,,,40749,0,6938,2553,30429,0,6791,2449,2410,2449,30245,111,73,0,0,0,30308,9602,839,0,0,0,2,3,False,0,70.0,21216.0,251.0,9241.0,424.0,75.0,295.0,774.0,0,30499.0,True,9140.0,1.31,Chi Ajani Osse,1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23815.0,23815.0,78.264,78.264,1
NewYorkCity_20250624_DEMCityCouncilD38,0,6150,,,,,,,,,,19410,0,3167,1602,14322,0,3100,1531,1518,1531,14236,47,39,0,0,0,14262,4759,389,0,0,0,2,3,False,0,27.0,9696.0,138.0,4631.0,164.0,30.0,141.0,332.0,0,14349.0,True,4550.0,1.331,Alexa Aviles,1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10236.0,10236.0,71.47,71.47,1
NewYorkCity_20250624_DEMCityCouncilD39,0,18589,,,,,,,,,,77248,0,19163,10525,46517,0,12000,6634,6564,6634,46440,33,15,29,0,0,46515,18895,11086,752,0,0,3,4,False,0,76.0,27867.0,10770.0,18691.0,356.0,158.0,275.0,763.0,0,46593.0,True,10547.0,1.638,Shahana K. Hanif,1,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32553.0,32553.0,69.981,69.981,1
NewYorkCity_20250624_DEMCityCouncilD4,0.8700874512696238,333,,,,,,,,,,83717,3691,18338,19922,40632,3196,8110,8230,8238,10908,29557,7629,2815,494,137,0,29673,21050,15680,10137,7177,0,6,5,False,0,117.0,8721.0,15505.0,20939.0,231.0,287.0,144.0,644.0,0,29723.0,True,6814.0,2.788,Virginia Maloney,6,117.0,5044.0,45.0,0.0,4931.0,68.0,0.0,0.0,0.0,7862.0,13049.0,26.555,53.127,1
NewYorkCity_20250624_DEMCityCouncilD41,0.3504627711009808,17,,,,,,,,,,45841,2354,9979,11918,19516,1278,3515,4394,3959,5301,16105,2136,769,306,200,0,16203,9570,7911,6653,5504,0,8,5,False,1,106.0,7088.0,7463.0,9228.0,555.0,205.0,348.0,1043.0,0,16380.0,True,4788.0,2.683,Darlene Mealy,7,106.0,2080.0,22.0,0.0,1956.0,55.0,47.0,32.0,15.0,6903.0,7588.0,42.417,53.459,1
NewYorkCity_20250624_DEMCityCouncilD46,0,10624,,,,,,,,,,22438,0,4203,1097,16154,0,4040,1047,1027,1047,16029,68,57,0,0,0,16068,5521,849,0,0,0,2,3,False,0,43.0,11072.0,213.0,5087.0,509.0,47.0,215.0,756.0,0,16197.0,True,5045.0,1.325,Mercedes Narcisse,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13389.0,13389.0,82.883,82.883,1
NewYorkCity_20250624_DEMCityCouncilD47,0,7690,,,,,,,,,,18058,0,3204,1225,13242,0,3114,1146,1128,1146,13136,80,26,0,0,0,13158,4444,456,0,0,0,2,3,False,0,27.0,8991.0,169.0,4260.0,200.0,32.0,163.0,387.0,0,13269.0,True,4212.0,1.332,Kayla Santosuosso,1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10466.0,10466.0,79.036,79.036,1
NewYorkCity_20250624_DEMCityCouncilD49,0,2000,,,,,,,,,,27830,0,7471,6789,12348,0,3101,2942,2850,2942,12235,39,18,19,37,0,12273,6265,4711,3831,750,0,4,5,False,0,43.0,6309.0,4467.0,6061.0,387.0,76.0,377.0,798.0,0,12391.0,True,3499.0,2.152,Kamillah M. Hanks,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7174.0,7174.0,58.098,58.098,1
NewYorkCity_20250624_DEMCityCouncilD5,0,15690,,,,,,,,,,46235,0,8122,3851,33856,0,8023,3746,3733,3746,33801,41,14,0,0,0,33859,11931,445,0,0,0,2,3,False,0,59.0,22107.0,204.0,11769.0,192.0,65.0,118.0,371.0,0,33915.0,True,11640.0,1.352,Julie Menin,1,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24773.0,24773.0,73.172,73.172,1
NewYorkCity_20250624_DEMCityCouncilD7,0,8637,,,,,,,,,,61997,0,14223,13571,33217,0,8479,8007,7929,8007,33033,94,38,52,0,0,33090,16777,11403,727,0,0,3,4,False,0,60.0,16729.0,11068.0,16517.0,378.0,125.0,388.0,858.0,0,33277.0,True,10902.0,1.835,Shaun Abreu,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20927.0,20927.0,63.001,63.001,1
NewYorkCity_20250624_DEMCityCouncilD8,0.5519885856964508,219,,,,,,,,,,42794,2462,10123,7514,21402,1724,4118,3065,2887,4376,15390,3507,1615,560,330,0,15511,9085,7369,5719,5110,0,7,5,False,1,134.0,6747.0,7128.0,8891.0,299.0,252.0,347.0,835.0,0,15726.0,True,4611.0,2.651,Elsie Encarnacion,7,134.0,4201.0,47.0,0.0,3827.0,134.0,193.0,142.0,51.0,4502.0,6683.0,28.874,58.669,1
NewYorkCity_20250624_DEMComptroller,0.16428691815364935,23743,,,,,,,,,,2030872,180,492980,481134,1004711,180,229382,228256,206471,228370,957863,41348,2599,939,1962,0,959716,476379,308120,247367,39290,0,4,5,False,0,2110.0,498951.0,298297.0,467628.0,16584.0,4883.0,22694.0,41981.0,140441.0,1108275.0,True,234270.0,2.048,Mark D. Levine,3,2110.0,40880.0,143.0,0.0,38771.0,1966.0,0.0,0.0,0.0,462364.0,479238.0,47.877,51.818,1
NewYorkCity_20250624_DEMMayorCitywide,0.31044352589968177,17,,,,,,,,,,3844274,178649,1679574,622858,1277762,91259,508273,243760,279975,326514,1068577,122403,43053,22004,21725,0,1073780,849483,746941,629420,544650,0,11,5,False,1,5377.0,236108.0,731099.0,837887.0,22120.0,9714.0,12929.0,41948.0,31168.0,1108275.0,True,513012.0,3.498,Zohran Kwame Mamdani,11,5377.0,55638.0,584.0,0.0,38360.0,1781.0,14913.0,14395.0,518.0,469642.0,573038.0,43.821,56.396,1
NewYorkCity_20250624_DEMPublicAdvocate,0,406342,,,,,,,,,,1665490,0,445162,220457,956868,0,252202,128799,126382,128799,949913,3237,1425,2293,0,0,951682,393072,285677,35059,0,0,3,4,False,0,1984.0,575731.0,272736.0,382036.0,16386.0,3884.0,15358.0,34238.0,149423.0,1108275.0,True,267725.0,1.694,Jumaane D. Williams,1,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681605.0,681605.0,71.233,71.233,1
NewYorkCity_20250624_REPCityCouncilD47,0.03485254691689008,15,,,,,,,,,,3402,0,492,409,2274,0,462,385,378,385,2220,33,21,0,0,0,2243,944,215,0,0,0,2,3,False,0,26.0,1417.0,64.0,850.0,102.0,27.0,71.0,194.0,0,2288.0,True,837.0,1.39,George Sarantopoulos,2,26.0,27.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1119.0,1125.0,49.469,50.336,1
NewYorkCity_20250624_REPCityCouncilD48,0,1243,,,,,,,,,,5745,0,665,425,4031,0,633,403,400,403,3992,27,12,0,0,0,4036,1323,386,0,0,0,2,3,False,0,46.0,3001.0,54.0,1036.0,289.0,49.0,75.0,408.0,0,4077.0,True,1019.0,1.258,Inna Vernikov,1,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2637.0,2637.0,65.418,65.418,1
NewYorkCity_20250624_REPCityCouncilD51,0,2586,,,,,,,,,,7322,0,2250,718,4048,0,1324,411,403,411,4040,3,1,4,0,0,4061,1790,1240,231,0,0,3,4,False,0,22.0,2311.0,1177.0,1741.0,100.0,33.0,91.0,218.0,0,4070.0,True,1147.0,1.726,Frank Morano,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3317.0,3317.0,81.942,81.942,1
NewYorkCity_20250624_REPComptroller,0,1118,,,,,,,,,,9016,0,1891,1199,5402,0,1669,1000,987,1000,5227,104,71,0,0,0,5248,2925,843,0,0,0,2,3,False,0,26.0,2753.0,421.0,2670.0,246.0,49.0,260.0,528.0,142.0,5570.0,True,2630.0,1.569,Peter Kefalas,1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3260.0,3260.0,60.348,60.348,1
Oakland_20101102_CityAuditor,0,33045,,,,,,,,,,195657,0,42523,24636,97625,0,37433,20993,16696,20993,97123,322,180,0,0,0,97244,68734,29679,0,0,0,2,3,False,0,122.0,39215.0,8733.0,58495.0,21148.0,363.0,1166.0,22259.0,24521.0,122268.0,True,56876.0,1.687,COURTNEY RUBY,1,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65335.0,65335.0,66.924,66.924,1
Oakland_20101102_CityCouncilDistrict2,0,4275,,,,,,,,,,25489,0,5307,2836,13633,0,4713,2466,2071,2466,13569,46,18,0,0,0,13580,8555,3354,0,0,0,2,3,False,0,11.0,6450.0,964.0,7190.0,2492.0,38.0,158.0,2624.0,1599.0,15243.0,True,6949.0,1.597,PATRICIA KERNIGHAN,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8954.0,8954.0,65.679,65.679,1
Oakland_20101102_CityCouncilDistrict4,0.3119861531804414,127,,,,,,,,,,53696,890,13562,11626,25366,750,8173,7036,6132,7786,20937,3457,972,0,0,0,20981,17790,14925,0,0,0,7,3,False,1,46.0,4028.0,13499.0,16997.0,1320.0,113.0,111.0,1516.0,2844.0,23884.0,True,13499.0,2.449,LIBBY SCHAAF,6,46.0,1343.0,13.0,0.0,725.0,280.0,325.0,317.0,8.0,8756.0,10432.0,41.707,53.086,1
Oakland_20101102_CityCouncilDistrict6,0,3653,,,,,,,,,,32718,0,10040,6182,12911,0,5440,3595,3312,3595,12866,32,13,0,0,0,12877,10528,9313,0,0,0,3,3,False,0,12.0,3863.0,7187.0,9056.0,2136.0,64.0,128.0,2267.0,1117.0,14040.0,True,7187.0,2.257,DESLEY BROOKS,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8282.0,8282.0,64.147,64.147,1
Oakland_20101102_Mayor,0.9336190884412059,84,,,,,,,,,,326177,16866,60590,65507,165176,13490,39512,38738,41994,52228,119408,33388,12380,0,0,0,119761,109359,97057,0,0,0,10,3,True,1,355.0,17278.0,86361.0,102560.0,9862.0,1067.0,481.0,11205.0,2306.0,122268.0,True,86361.0,2.574,JEAN QUAN,10,355.0,14013.0,159.0,0.0,4432.0,2662.0,6760.0,6698.0,62.0,29266.0,53813.0,24.468,50.962,2
Oakland_20101102_SchoolDirectorDistrict2,0,9660,,,,,,,,,,14869,0,712,59,10124,0,712,59,20,59,10062,34,28,0,0,0,10067,2555,2247,0,0,0,1,3,False,0,5.0,9349.0,0,776.0,2309.0,17.0,81.0,2388.0,5114.0,15243.0,True,9951.0,1.076,DAVID KAKISHIBA,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9892.0,9892.0,97.708,97.708,1
Oakland_20101102_SchoolDirectorDistrict4,0,7089,,,,,,,,,,35204,0,7941,4271,18997,0,7091,3642,3150,3642,18962,24,11,0,0,0,18978,12130,4096,0,0,0,2,3,False,0,16.0,8267.0,1479.0,10738.0,2668.0,40.0,92.0,2778.0,4871.0,23884.0,True,10485.0,1.642,GARY D. YEE,1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13043.0,13043.0,68.658,68.658,1
Oakland_20101102_SchoolDirectorDistrict6,0,9651,,,,,,,,,,16766,0,760,62,10165,0,760,62,24,62,10087,42,36,0,0,0,10094,3474,3198,0,0,0,1,3,False,0,7.0,9342.0,0,825.0,3234.0,15.0,91.0,3318.0,3868.0,14040.0,True,9972.0,1.081,CHRISTOPHER DOBBINS,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9908.0,9908.0,97.472,97.472,1
Oakland_20121106_CityAttorney,0,48501,,,,,,,,,,290793,0,43638,25824,131609,0,39697,23504,15568,23504,131134,328,147,0,0,0,131372,97107,62314,0,0,0,2,3,False,0,243.0,68469.0,6261.0,63255.0,56696.0,427.0,1060.0,57683.0,24980.0,156832.0,True,61225.0,1.526,BARBARA PARKER,1,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90055.0,90055.0,68.426,68.426,1
Oakland_20121106_CityCouncilAtLarge,0.39503294475418144,3746,,,,,,,,,,383811,11428,85990,55331,172704,9116,52475,33197,33720,42313,144158,20541,8005,0,0,0,145070,125773,112968,0,0,0,5,3,False,1,923.0,43150.0,79572.0,101809.0,32430.0,1583.0,694.0,34347.0,11389.0,156832.0,True,79572.0,2.244,REBECCA KAPLAN,5,923.0,14925.0,138.0,0.0,2883.0,7049.0,4855.0,4751.0,104.0,65041.0,78673.0,45.005,60.707,1
Oakland_20121106_CityCouncilDistrict1,0.7073858114674442,225,,,,,,,,,,76121,4417,12543,12638,39664,3686,7931,8316,8230,12002,28600,7809,3255,0,0,0,28705,25173,22243,0,0,0,7,3,False,1,107.0,6277.0,18246.0,22438.0,3843.0,214.0,97.0,4119.0,5414.0,34180.0,True,18246.0,2.413,DAN KALB,7,107.0,4990.0,39.0,0.0,1472.0,1429.0,2050.0,2037.0,13.0,8259.0,12262.0,28.818,51.806,1
Oakland_20121106_CityCouncilDistrict3,0.8855465884079237,44,,,,,,,,,,61391,3138,10125,9595,31453,2549,6451,5838,6175,8387,22024,6532,2897,0,0,0,22121,20289,18981,0,0,0,6,3,True,1,98.0,4715.0,14846.0,17436.0,3991.0,203.0,107.0,4240.0,4568.0,26761.0,True,14846.0,2.453,LYNETTE GIBSON-MCELHANEY,6,98.0,4747.0,46.0,0.0,990.0,2164.0,1547.0,1531.0,16.0,5207.0,9344.0,23.566,53.862,2
Oakland_20121106_CityCouncilDistrict5,0.4621744522529971,679,,,,,,,,,,29898,360,5916,4820,13526,355,3628,3059,2545,3414,11262,1783,481,0,0,0,11327,9819,8752,0,0,0,4,3,False,0,66.0,3702.0,5737.0,7628.0,2967.0,123.0,54.0,3120.0,2124.0,13482.0,True,5737.0,2.174,NOEL GALLO,4,66.0,878.0,17.0,0.0,304.0,557.0,0.0,0.0,0.0,4633.0,5692.0,41.029,54.657,1
Oakland_20121106_CityCouncilDistrict7,0,2385,,,,,,,,,,40970,0,9147,7414,15065,0,5063,4287,3606,4287,15014,39,12,0,0,0,15053,13370,12547,0,0,0,3,3,False,0,39.0,5722.0,7211.0,9362.0,5326.0,91.0,114.0,5462.0,1910.0,17014.0,True,7211.0,2.096,LARRY E. REID,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8725.0,8725.0,57.916,57.916,1
Oakland_20121106_SchoolDirectorDistrict1,0,13366,,,,,,,,,,52218,0,9400,3286,26314,0,8770,2998,1996,2998,26212,63,39,0,0,0,26238,16808,9172,0,0,0,2,3,False,0,29.0,14552.0,918.0,11774.0,8342.0,50.0,195.0,8509.0,7837.0,34180.0,True,11451.0,1.481,JODY LONDON,1,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19840.0,19840.0,75.397,75.397,1
Oakland_20121106_SchoolDirectorDistrict3,0.5468122360696261,252,,,,,,,,,,54137,53,12395,8031,24697,53,7825,5255,3428,5308,20635,3903,159,0,0,0,20672,17690,15775,0,0,0,3,3,False,0,37.0,6734.0,10481.0,14006.0,5238.0,90.0,140.0,5402.0,6008.0,26761.0,True,10481.0,2.179,JUMOKE HINTON HODGE,3,37.0,1602.0,9.0,0.0,554.0,1039.0,0.0,0.0,0.0,9694.0,11677.0,46.795,61.091,1
Oakland_20121106_SchoolDirectorDistrict5,0,972,,,,,,,,,,25097,0,3158,2989,11038,0,2820,2655,1733,2655,10984,36,18,0,0,0,11009,8478,5610,0,0,0,2,3,False,0,28.0,5572.0,672.0,5481.0,4972.0,47.0,117.0,5076.0,2416.0,13482.0,True,5328.0,1.555,ROSIE TORRES,1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6005.0,6005.0,54.403,54.403,1
Oakland_20121106_SchoolDirectorDistrict7,0,1866,,,,,,,,,,34896,0,4565,3638,14106,0,4083,3231,1827,3231,14017,58,31,0,0,0,14052,12012,8832,0,0,0,2,3,False,0,35.0,6808.0,889.0,7320.0,7960.0,59.0,197.0,8121.0,2299.0,16440.0,True,7107.0,1.58,JAMES HARRIS,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7986.0,7986.0,56.614,56.614,1
Oakland_20141104_CityAuditor,0,42653,,,,,,,,,,166950,0,31095,10031,79287,0,31095,10031,6838,10031,78855,323,109,0,0,0,78950,57819,30181,0,0,0,2,3,False,0,99.0,38172.0,0,41141.0,30285.0,196.0,1025.0,31247.0,25448.0,104834.0,True,41141.0,1.517,BRENDA ROBERTS,1,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60970.0,60970.0,76.898,76.898,1
Oakland_20141104_CityCouncilDistrict2,0.5650368132905418,754,,,,,,,,,,35227,763,7299,6504,17011,667,4612,4009,3574,4676,13510,2713,788,0,0,0,13550,11718,9959,0,0,0,5,3,False,1,41.0,3315.0,7790.0,10255.0,2090.0,96.0,94.0,2248.0,1697.0,15293.0,True,7790.0,2.325,ABEL GUILLEN,4,41.0,1263.0,11.0,0.0,513.0,529.0,210.0,203.0,7.0,4886.0,6523.0,36.046,53.067,1
Oakland_20141104_CityCouncilDistrict4,0,5012,,,,,,,,,,42118,0,12155,7704,17704,0,7348,4626,4238,4626,17648,37,19,0,0,0,17668,13824,10626,0,0,0,3,3,False,0,20.0,5724.0,7885.0,11991.0,2730.0,56.0,119.0,2883.0,2294.0,20018.0,True,7885.0,2.121,ANNIE CAMPBELL WASHINGTON,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11358.0,11358.0,64.155,64.155,1
Oakland_20141104_CityCouncilDistrict6,0.45131313131313133,485,,,,,,,,,,30121,463,5311,5363,13714,463,3145,3373,2772,3836,11116,1897,701,0,0,0,11157,9896,9068,0,0,0,5,3,False,1,43.0,3470.0,5989.0,7712.0,2996.0,88.0,107.0,3151.0,1178.0,12383.0,True,5989.0,2.221,DESLEY BROOKS,4,43.0,827.0,10.0,0.0,268.0,537.0,12.0,2.0,10.0,4772.0,5410.0,42.752,52.346,1
Oakland_20141104_Mayor,0.4357210983384368,2,,,,,,,,,,289490,14382,59535,52903,137330,11313,35861,32510,32078,43823,101443,26070,9817,0,0,0,102225,96900,90365,0,0,0,16,3,False,1,794.0,15068.0,75390.0,87226.0,13602.0,1251.0,763.0,15361.0,2152.0,104834.0,True,75390.0,2.58,LIBBY SCHAAF,14,794.0,14571.0,152.0,0.0,2579.0,4709.0,7131.0,6984.0,147.0,30041.0,43688.0,29.484,50.034,1
Oakland_20141104_SchoolDirectorDistrict2,0,6104,,,,,,,,,,22936,0,3832,1523,11710,0,3832,1523,1031,1523,11629,49,32,0,0,0,11645,7531,3760,0,0,0,2,3,False,0,17.0,6356.0,0,5358.0,3772.0,28.0,185.0,3925.0,3566.0,15293.0,True,5358.0,1.456,AIMEE ENG,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0,8907.0,76.063,76.063,1
Oakland_20141104_SchoolDirectorDistrict4,0.5437413819518921,709,,,,,,,,,,40406,335,8730,7750,19753,335,5663,5011,3900,5346,16052,3136,565,0,0,0,16084,13456,10866,0,0,0,4,3,False,0,32.0,4165.0,8491.0,11975.0,2310.0,61.0,119.0,2455.0,3866.0,20018.0,True,8491.0,2.266,NINA SENN,3,32.0,1293.0,8.0,0.0,642.0,643.0,0.0,0.0,0.0,6183.0,7768.0,38.356,52.391,1
Oakland_20141104_SchoolDirectorDistrict6,0,1772,,,,,,,,,,23414,0,3019,2340,10384,0,3019,2340,1467,2340,10302,61,21,0,0,0,10322,8166,4926,0,0,0,2,3,False,0,20.0,5027.0,0,5362.0,4886.0,38.0,191.0,5045.0,1973.0,12377.0,True,5362.0,1.514,SHANTHI GONZALES,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6078.0,6078.0,58.532,58.532,1
Oakland_20161108_CityAttorney,0,128029,,,,,,,,,,240558,0,0,0,128029,0,0,0,0,0,125162,1779,1088,0,0,0,125290,58704,56564,0,0,0,1,3,False,0,148.0,128052.0,0,0,58230.0,185.0,3924.0,60882.0,49454.0,177631.0,True,128052.0,0.999,BARBARA J. PARKER,1,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128029.0,128029.0,100.0,100.0,1
Oakland_20161108_CityCouncilDistrict1,0,19185,,,,,,,,,,57366,0,8320,2700,31019,0,8320,2700,1811,2700,30787,166,66,0,0,0,30808,17418,9140,0,0,0,2,3,False,0,22.0,20003.0,0,11023.0,9357.0,49.0,434.0,9747.0,6098.0,37139.0,True,11023.0,1.355,DAN KALB,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25102.0,25102.0,80.925,80.925,1
Oakland_20161108_CityCouncilDistrict3,0,3039,,,,,,,,,,48222,0,7447,4210,23255,0,7447,4210,2956,4210,23051,145,59,0,0,0,23107,16647,8468,0,0,0,2,3,False,0,56.0,11607.0,0,11664.0,8509.0,97.0,392.0,8892.0,5625.0,28936.0,True,11664.0,1.499,LYNETTE GIBSON MCELHANEY,1,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13147.0,13147.0,56.534,56.534,1
Oakland_20161108_CityCouncilDistrict5,0,1785,,,,,,,,,,30278,0,3328,3178,13891,0,3328,3178,2050,3178,13777,75,39,0,0,0,13824,10279,6175,0,0,0,2,3,False,0,48.0,7391.0,0,6511.0,6142.0,71.0,284.0,6402.0,2378.0,16317.0,True,6511.0,1.464,NOEL GALLO,1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7838.0,7838.0,56.425,56.425,1
Oakland_20161108_CityCouncilDistrict7,0,1193,,,,,,,,,,42665,0,8694,9157,15735,0,4949,5310,4518,5310,15591,108,36,0,0,0,15649,14050,12966,0,0,0,3,3,False,0,63.0,5469.0,7592.0,10285.0,5248.0,116.0,267.0,5544.0,2271.0,18069.0,True,7592.0,2.129,LARRY E. REID,1,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,8464.0,53.791,53.791,1
