election,competitive_ratio,total_rankings_used,min_elimination_margin,upward_monotonicity_failure,downward_monotonicity_failure,compromise_failure,repeal,note1,note2,note3,note4,note5,total_rankings_skipped_by_tally,total_rankings_stalled_after_winner,total_rankings_stalled_after_runner_up,total_rankings_tallied,total_ballots_with_rankings_skipped_by_tally,total_ballots_with_rankings_stalled_after_winner,total_ballots_with_rankings_stalled_after_runner_up,total_ballots_with_fav_eliminated_and_second_not_tallied,total_ballots_with_elimination_and_next_not_tallied,n_candidates,rank_limit,come_from_behind,restrictive_rank_limit,first_round_overvote,ranked_single,ranked_3_or_more,ranked_multiple,includes_duplicate_ranking,includes_overvote_ranking,includes_skipped_ranking,total_irregular,total_undervote,total_ballots,condorcet,total_fully_ranked,mean_rankings_used,winner,n_rounds,total_pretally_exhausted,total_posttally_exhausted,total_posttally_exhausted_by_overvote,total_posttally_exhausted_by_skipped_rankings,total_posttally_exhausted_by_abstention,total_posttally_exhausted_by_duplicate_rankings,total_posttally_exhausted_by_rank_limit,total_posttally_exhausted_by_rank_limit_fully_ranked,total_posttally_exhausted_by_rank_limit_partially_ranked,first_round_winner_vote,final_round_winner_vote,first_round_winner_percent,final_round_winner_percent,first_round_winner_place
SanFrancisco_20180605_BoardofSupervisorsDistrict8,0,71720,6730,,,,,,,,,,1021,26427,2163,42109,557,18193,1734,1063,2291,3,3,False,0,25.0,10926.0,12835.0,22349.0,1944.0,38.0,165.0,2131.0,2780.0,36067.0,True,12835.0,2.057,RAFAEL MANDELMAN,1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19996.0,19996.0,60.117,60.117,1
SanFrancisco_20180605_Mayor,0.6428195737717692,668210,775,,,,,,,,,,28014,158650,142486,339060,19779,93787,96123,74518,115902,8,3,False,1,634.0,36664.0,173291.0,214734.0,16406.0,1035.0,1219.0,18473.0,2350.0,254016.0,True,173291.0,2.541,LONDON BREED,8,634.0,21982.0,111.0,0.0,8446.0,5027.0,8398.0,8181.0,217.0,92121.0,115813.0,36.697,50.562,1
SanFrancisco_20181106_AssessorRecorder,0,568126,156218,,,,,,,,,,0,185332,64762,317604,0,137860,47701,47701,47701,2,3,False,0,428.0,184110.0,0,133230.0,70113.0,956.0,6299.0,76390.0,50974.0,368578.0,True,133230.0,1.419,CARMEN CHU,1,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236697.0,236697.0,74.626,74.626,1
SanFrancisco_20181106_BoardofSupervisorsDistrict10,0.5183972259680216,59272,163,,,,,,,,,,3326,16303,9770,29873,2272,10017,6246,7017,8518,6,3,False,1,156.0,5265.0,12818.0,17999.0,2952.0,238.0,203.0,3336.0,2907.0,26257.0,True,12818.0,2.316,SHAMANN WALTON,6,156.0,2616.0,20.0,0.0,1004.0,780.0,812.0,792.0,20.0,9585.0,12979.0,41.325,63.072,1
SanFrancisco_20181106_BoardofSupervisorsDistrict2,0.3285342931413717,85438,1037,,,,,,,,,,1658,21229,20958,41593,1176,12894,12538,12134,13714,4,3,False,0,79.0,9580.0,18420.0,25780.0,3353.0,165.0,177.0,3663.0,4515.0,39906.0,True,18420.0,2.248,CATHERINE STEFANI,3,79.0,1948.0,18.0,0.0,1379.0,551.0,0.0,0.0,0.0,14415.0,17322.0,40.822,51.918,1
SanFrancisco_20181106_BoardofSupervisorsDistrict4,0.4279290744040044,72127,273,,,,,,,,,,6246,16084,12794,37003,4446,9596,7630,9727,12076,8,3,False,1,176.0,6716.0,17369.0,21788.0,2417.0,249.0,175.0,2799.0,2814.0,31412.0,True,17369.0,2.366,GORDON MAR,7,176.0,5139.0,22.0,0.0,1781.0,885.0,2451.0,2418.0,33.0,10314.0,13232.0,36.289,56.831,1
SanFrancisco_20181106_BoardofSupervisorsDistrict6,0,62193,3246,,,,,,,,,,1057,20562,10003,30571,587,11877,6550,4928,7137,3,3,False,0,75.0,7638.0,13763.0,17724.0,2957.0,122.0,158.0,3204.0,3467.0,28872.0,True,13763.0,2.238,MATT HANEY,1,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14288.0,14288.0,56.407,56.407,1
SanFrancisco_20181106_BoardofSupervisorsDistrict8,0,67957,34808,,,,,,,,,,0,22608,3274,42042,0,16000,2549,2549,2549,2,3,False,0,38.0,30102.0,0,11915.0,7783.0,64.0,541.0,8327.0,6007.0,48049.0,True,11915.0,1.283,RAFAEL MANDELMAN,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38406.0,38406.0,91.434,91.434,1
SanFrancisco_20181106_PublicDefender,0,423312,292864,,,,,,,,,,0,130284,130284,292947,0,68580,68580,68580,68580,1,3,False,0,83.0,292890.0,0,0,68500.0,210.0,7420.0,74582.0,75631.0,368578.0,True,292890.0,1.0,JEFF ADACHI,1,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292864.0,292864.0,100.0,100.0,1
SanFrancisco_20191105_BoardofSupervisorsDistrict5,0.0915200282960474,50448,185,,,,,,,,,,261,13304,12233,24650,201,6533,5992,5950,6162,4,4,False,0,40.0,11362.0,7359.0,12335.0,609.0,127.0,437.0,1126.0,1050.0,24765.0,True,5512.0,2.062,DEAN PRESTON,3,40.0,418.0,8.0,0.0,375.0,35.0,0.0,0.0,0.0,11239.0,11721.0,47.472,50.398,1
SanFrancisco_20191105_CityAttorney,0,171260,163865,,,,,,,,,,0,7301,2,163945,0,3735,2,2,2,1,3,False,0,62.0,163880.0,0,7.0,3728.0,69.0,2552.0,6300.0,42172.0,206117.0,True,163876.0,1.0,DENNIS J. HERRERA,1,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163874.0,163874.0,99.995,99.995,1
SanFrancisco_20191105_DistrictAttorney,0.6336773684711514,467677,2860,,,,,,,,,,16220,103431,102820,245206,13552,51504,51904,48622,62098,4,4,False,0,525.0,77147.0,85458.0,116300.0,4965.0,1117.0,2912.0,8673.0,12395.0,206117.0,True,59705.0,2.348,CHESA BOUDIN,4,525.0,22721.0,189.0,0.0,20924.0,1608.0,0.0,0.0,0.0,68805.0,86668.0,35.614,50.839,1
SanFrancisco_20191105_Mayor,0,502512,72855,,,,,,,,,,24972,203195,58715,215630,15208,59928,21148,22461,30900,7,6,False,0,603.0,91698.0,68510.0,88212.0,7340.0,1692.0,6594.0,14788.0,25927.0,206117.0,True,39539.0,2.643,LONDON N. BREED,1,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126221.0,126221.0,70.284,70.284,1
SanFrancisco_20191105_PublicDefender,0,167498,161313,,,,,,,,,,0,6118,0,161370,0,3119,0,0,0,1,3,False,0,47.0,161318.0,0,7.0,3114.0,51.0,2799.0,5918.0,44747.0,206117.0,True,161318.0,1.0,"MANOHAR ""MANO"" RAJU",1,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161318.0,161318.0,99.997,99.997,1
SanFrancisco_20191105_Sheriff,0,154913,149039,,,,,,,,,,0,5798,2,149100,0,2960,2,2,2,1,3,False,0,49.0,149046.0,0,9.0,2959.0,50.0,2458.0,5423.0,57017.0,206117.0,True,149049.0,1.0,PAUL MIYAMOTO,1,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149045.0,149045.0,99.996,99.996,1
SanFrancisco_20191105_Treasurer,0,160925,154861,,,,,,,,,,0,5992,4,154919,0,3054,4,4,4,1,3,False,0,46.0,154868.0,0,7.0,3052.0,48.0,2206.0,5265.0,51198.0,206117.0,True,154870.0,1.0,JOSÉ CISNEROS,1,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154867.0,154867.0,99.996,99.996,1
SanFrancisco_20201103_BoardOfSupervisorsD1,0.5036328070420567,146560,135,,,,,,,,,,4648,46246,49642,46024,2769,12585,13663,12174,15465,7,7,False,0,107.0,8136.0,22580.0,27970.0,924.0,261.0,1736.0,2770.0,3726.0,39909.0,True,12138.0,3.975,CONNIE CHAN,6,107.0,1961.0,43.0,0.0,1774.0,144.0,0.0,0.0,0.0,13508.0,17125.0,37.443,50.198,1
SanFrancisco_20201103_BoardOfSupervisorsD11,0.18451987848368775,79741,1893,,,,,,,,,,197,24204,21523,33817,115,13700,12110,11253,12225,4,3,False,0,117.0,6214.0,20905.0,25184.0,1201.0,190.0,581.0,1911.0,2795.0,34262.0,True,20905.0,2.462,AHSHA SAFAI,3,117.0,521.0,10.0,0.0,425.0,86.0,0.0,0.0,0.0,15135.0,16361.0,48.278,53.07,1
SanFrancisco_20201103_BoardOfSupervisorsD3,0,86901,1931,,,,,,,,,,1278,35058,8277,42288,974,15397,4492,2334,5244,4,4,False,0,92.0,6827.0,18660.0,22098.0,664.0,181.0,1201.0,1953.0,3904.0,32889.0,True,15531.0,2.94,AARON PESKIN,1,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15412.0,15412.0,53.342,53.342,1
SanFrancisco_20201103_BoardOfSupervisorsD5,0,126465,1204,,,,,,,,,,2007,55335,8174,60949,1401,25098,4928,2430,6066,4,4,False,0,98.0,8445.0,28110.0,33369.0,1001.0,204.0,1121.0,2234.0,4555.0,46417.0,True,20766.0,2.964,DEAN PRESTON,1,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21484.0,21484.0,51.441,51.441,1
SanFrancisco_20201103_BoardOfSupervisorsD7,0.9312596666093831,169943,89,,,,,,,,,,9633,50413,47683,62214,6175,14601,13803,13116,18354,7,7,True,0,124.0,4320.0,27480.0,35077.0,1106.0,295.0,1431.0,2620.0,3970.0,43426.0,True,13443.0,4.236,MYRNA MELGAR,6,124.0,4500.0,34.0,0.0,4116.0,350.0,0.0,0.0,0.0,7881.0,18517.0,20.037,53.161,3
SanFrancisco_20201103_BoardOfSupervisorsD9,0,32357,29149,,,,,,,,,,0,3075,5,29277,0,1598,5,5,5,2,3,False,0,2.0,29269.0,0,6.0,1597.0,3.0,1777.0,3329.0,7692.0,36969.0,True,6.0,1.0,HILLARY RONEN,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29212.0,29212.0,99.785,99.785,1
SanFrancisco_20221108_AssessorRecorder,0,242474,224579,,,,,,,,,,0,17885,0,224586,0,9209,0,0,0,1,3,False,0,7.0,224579.0,0,1.0,9208.0,9.0,6742.0,15812.0,83754.0,308340.0,True,224580.0,1.0,JOAQUÍN TORRES,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224579.0,224579.0,100.0,100.0,1
SanFrancisco_20221108_BoardofSupervisorsD10,0,26455,7615,,,,,,,,,,0,6630,2922,16891,0,6044,2715,2715,2715,2,3,False,0,66.0,8828.0,0,8002.0,872.0,75.0,606.0,1518.0,3783.0,20674.0,True,8002.0,1.47,SHAMANN WALTON,1,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12220.0,12220.0,72.63,72.63,1
SanFrancisco_20221108_BoardofSupervisorsD2,0,24039,22541,,,,,,,,,,0,1498,1498,22541,0,765,765,765,765,1,3,False,0,0,22541.0,0,0,765.0,0,427.0,1189.0,9336.0,31877.0,True,22541.0,1.0,CATHERINE STEFANI,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22541.0,22541.0,100.0,100.0,1
SanFrancisco_20221108_BoardofSupervisorsD4,0,40105,469,,,,,,,,,,0,6848,6157,27082,0,6156,5684,5684,5684,2,3,False,0,53.0,16380.0,0,10655.0,1302.0,57.0,848.0,2175.0,3003.0,30085.0,True,10655.0,1.392,JOEL ENGARDIO,1,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13749.0,13749.0,50.868,50.868,1
SanFrancisco_20221108_BoardofSupervisorsD6,0,41823,260,,,,,,,,,,2197,15340,2894,21392,1899,7038,1694,2223,3136,4,4,False,0,90.0,5507.0,7091.0,10807.0,516.0,142.0,308.0,906.0,2299.0,18663.0,True,6150.0,2.467,MATT DORSEY,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8267.0,8267.0,50.799,50.799,1
SanFrancisco_20221108_BoardofSupervisorsD8,0,51902,19420,,,,,,,,,,0,11659,4833,35406,0,10771,4569,4569,4569,2,3,False,0,36.0,21238.0,0,14134.0,1325.0,42.0,572.0,1916.0,6852.0,42258.0,True,14134.0,1.398,RAFAEL MANDELMAN,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27395.0,27395.0,77.453,77.453,1
SanFrancisco_20221108_DistrictAttorney,0.28668417738045865,701097,19515,,,,,,,,,,9600,195980,178740,316777,7188,85844,86505,76974,91340,4,4,False,0,1279.0,101659.0,126883.0,174802.0,10578.0,2368.0,7389.0,19296.0,31130.0,308340.0,True,94727.0,2.427,BROOKE JENKINS,3,1279.0,10766.0,278.0,0.0,9085.0,1403.0,0.0,0.0,0.0,126505.0,142340.0,45.847,53.68,1
SanFrancisco_20221108_PublicDefender,0,388923,111456,,,,,,,,,,0,84139,48901,255786,0,78313,46252,46252,46252,2,3,False,0,486.0,138866.0,0,116471.0,9493.0,537.0,5482.0,15241.0,52554.0,308340.0,True,116471.0,1.454,MANO RAJU,1,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183378.0,183378.0,71.828,71.828,1
SanFrancisco_20241105_BoS_D1,0.12766332100721958,75411,406,,,,,,,,,,861,18279,17331,38940,656,8608,8748,8287,9209,5,5,False,0,47.0,16965.0,9244.0,18533.0,495.0,102.0,580.0,1129.0,3732.0,39257.0,True,4781.0,2.083,CONNIE CHAN,4,47.0,1184.0,7.0,0.0,1136.0,41.0,0.0,0.0,0.0,16670.0,17797.0,46.987,51.895,1
SanFrancisco_20241105_BoS_D11,0.7149874467852855,86734,25,,,,,,,,,,5069,20615,24179,36871,3049,8806,8255,8576,10579,7,7,True,0,160.0,7122.0,12265.0,20875.0,644.0,296.0,899.0,1697.0,4186.0,32274.0,True,4597.0,3.009,CHYANNE CHEN,6,160.0,4162.0,43.0,0.0,3930.0,189.0,0.0,0.0,0.0,8249.0,11983.0,29.537,50.421,2
SanFrancisco_20241105_BoS_D3,0.40242367012905256,79478,686,,,,,,,,,,2569,20389,20070,36450,1908,8722,8915,8464,10424,6,6,False,0,76.0,7921.0,12308.0,20882.0,416.0,148.0,402.0,909.0,4838.0,33672.0,True,4401.0,2.715,DANNY SAUTER,5,76.0,3205.0,24.0,0.0,3087.0,94.0,0.0,0.0,0.0,11272.0,14047.0,39.196,54.972,1
SanFrancisco_20241105_BoS_D5,0.2903276375607462,69467,198,,,,,,,,,,1486,18658,14535,34788,1157,8944,6423,6645,7394,5,5,True,0,79.0,12495.0,10007.0,17241.0,537.0,171.0,759.0,1369.0,4628.0,34405.0,True,4797.0,2.28,BILAL MAHMOOD,4,79.0,1899.0,29.0,0.0,1784.0,86.0,0.0,0.0,0.0,11840.0,14733.0,39.868,52.998,2
SanFrancisco_20241105_BoS_D7,0.30254938375823065,75923,2424,,,,,,,,,,582,16083,17176,42082,471,8421,10250,9173,10597,4,4,False,0,26.0,16797.0,10494.0,20537.0,518.0,66.0,641.0,1187.0,5502.0,42846.0,True,6399.0,2.002,MYRNA MELGAR,3,26.0,1924.0,6.0,0.0,1830.0,88.0,0.0,0.0,0.0,17532.0,18909.0,46.98,53.424,1
SanFrancisco_20241105_BoS_D9,0.501156462585034,93936,32,,,,,,,,,,4406,30868,17889,40773,2539,13981,7619,7981,9551,7,7,False,0,140.0,7896.0,13657.0,24897.0,579.0,280.0,676.0,1408.0,4220.0,37091.0,True,3767.0,2.794,JACKIE FIELDER,6,140.0,3362.0,36.0,0.0,3149.0,177.0,0.0,0.0,0.0,13844.0,17525.0,42.296,59.672,1
SanFrancisco_20241105_CityAttorney,0,436110,216540,,,,,,,,,,0,80358,26329,329379,0,76999,25438,25438,25438,2,3,False,0,205.0,231253.0,0,97941.0,5137.0,229.0,4341.0,9585.0,80726.0,410105.0,True,97941.0,1.297,DAVID CHIU,1,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272857.0,272857.0,82.891,82.891,1
SanFrancisco_20241105_DistrictAttorney,0,464164,110624,,,,,,,,,,0,75779,40696,347631,0,72836,39259,39259,39259,2,3,False,0,257.0,239932.0,0,107466.0,5290.0,286.0,4451.0,9900.0,62474.0,410105.0,True,107466.0,1.308,BROOKE JENKINS,1,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228999.0,228999.0,65.923,65.923,1
SanFrancisco_20241105_Mayor,0.6927234650799455,1432650,2,,,,,,,,,,122691,429970,325367,554622,55653,146816,106201,121273,154675,15,10,False,1,1381.0,73578.0,231790.0,317422.0,10477.0,4395.0,13545.0,26227.0,18540.0,410105.0,True,41452.0,3.539,DANIEL LURIE,14,1381.0,59360.0,831.0,0.0,54900.0,2657.0,972.0,720.0,252.0,102720.0,182012.0,26.326,55.018,1
SanFrancisco_20241105_Sheriff,0,426560,187328,,,,,,,,,,0,80447,30957,315116,0,77644,30180,30180,30180,2,3,False,0,252.0,210616.0,0,104267.0,4242.0,278.0,3003.0,7397.0,94989.0,410105.0,True,104267.0,1.33,PAUL MIYAMOTO,1,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251096.0,251096.0,79.747,79.747,1
SanFrancisco_20241105_Treasurer,0,309483,304001,,,,,,,,,,0,5473,5473,304008,0,2893,2893,2893,2893,1,3,False,0,7.0,304001.0,0,0,2893.0,7.0,3634.0,6485.0,106097.0,410105.0,True,304001.0,1.0,JOSÉ CISNEROS,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304001.0,304001.0,100.0,100.0,1
SanLeandro_20101102_CountyCouncilDistrict1,0,39307,6016,,,,,,,,,,201,11997,6888,20221,109,8932,4763,4826,4872,3,3,False,0,34.0,8412.0,1447.0,11641.0,4237.0,83.0,208.0,4438.0,3416.0,23494.0,True,1447.0,1.651,MICHAEL J. GREGORY,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13030.0,13030.0,65.007,65.007,1
SanLeandro_20101102_CountyCouncilDistrict3,0,27506,16675,,,,,,,,,,0,9065,704,17714,0,5080,388,388,388,1,3,False,0,23.0,16307.0,0,1389.0,5020.0,33.0,343.0,5256.0,5780.0,23494.0,True,17325.0,1.077,DIANA M. SOUZA,1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17183.0,17183.0,97.128,97.128,1
SanLeandro_20101102_CountyCouncilDistrict5,0,39509,1276,,,,,,,,,,206,9972,8918,20413,110,7473,6427,6505,6537,2,3,False,0,41.0,8696.0,1294.0,11617.0,4155.0,86.0,305.0,4436.0,3161.0,23494.0,True,11354.0,1.634,PAULINE RUSSO CUTTER,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10784.0,10784.0,53.144,53.144,1
SanLeandro_20101102_Mayor,0.6642960462873674,57617,55,,,,,,,,,,2421,13945,13815,27436,1638,8310,7987,8148,9625,6,3,True,1,55.0,5546.0,13636.0,16959.0,2667.0,179.0,137.0,2925.0,955.0,23494.0,True,13636.0,2.356,STEPHEN H. CASSIDY,6,55.0,2218.0,27.0,0.0,1190.0,622.0,379.0,367.0,12.0,7908.0,10257.0,35.172,50.612,2
SanLeandro_20121106_CountyCouncilDistrict2,0.44986500325854206,70616,200,,,,,,,,,,2262,19999,19164,29191,1214,10952,11003,10188,12217,3,3,False,0,128.0,6377.0,15295.0,19129.0,6259.0,248.0,105.0,6548.0,3139.0,28703.0,True,15295.0,2.344,URSULA REED,3,128.0,1604.0,18.0,0.0,451.0,1135.0,0.0,0.0,0.0,10734.0,12016.0,42.2,50.42,1
SanLeandro_20121106_CountyCouncilDistrict4,0.4921650440426518,63980,1055,,,,,,,,,,3585,19448,11571,29376,2268,10872,6909,7295,9177,4,3,False,0,84.0,6095.0,14663.0,17228.0,4978.0,183.0,115.0,5235.0,5344.0,28703.0,True,14663.0,2.364,BENNY LEE,4,84.0,2155.0,30.0,0.0,662.0,1463.0,0.0,0.0,0.0,10271.0,12886.0,44.129,61.013,1
SanLeandro_20121106_CountyCouncilDistrict6,0,56172,2049,,,,,,,,,,407,16938,14985,23842,208,10742,9386,9564,9594,2,3,False,0,60.0,8683.0,1284.0,15056.0,10955.0,118.0,187.0,11172.0,4946.0,28703.0,True,14827.0,1.687,JIM PROLA,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12873.0,12873.0,54.323,54.323,1
SanLeandro_20141104_CountyCouncilDistrict1,0.5294117647058824,41783,40,,,,,,,,,,2375,12818,6936,19654,1465,7568,4059,4557,5524,4,3,False,0,74.0,4237.0,9193.0,11256.0,3340.0,132.0,97.0,3533.0,1681.0,17200.0,True,9193.0,2.316,DEBORAH COX,3,74.0,1817.0,16.0,0.0,779.0,1022.0,0.0,0.0,0.0,6552.0,8851.0,42.421,64.947,1
SanLeandro_20141104_CountyCouncilDistrict3,0,37500,1148,,,,,,,,,,651,12751,8501,15597,344,6893,4829,4367,5173,3,3,False,0,28.0,4239.0,8161.0,9964.0,2954.0,58.0,129.0,3098.0,2978.0,17200.0,True,8161.0,2.273,LEE THOMAS,1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7671.0,7671.0,54.044,54.044,1
SanLeandro_20141104_CountyCouncilDistrict5,0,39180,1128,,,,,,,,,,1121,14224,6603,17232,597,7858,4104,3502,4701,3,3,False,0,35.0,4288.0,8630.0,10411.0,3045.0,75.0,95.0,3183.0,2481.0,17200.0,True,8630.0,2.292,CORINA LOPEZ,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7906.0,7906.0,53.841,53.841,1
SanLeandro_20141104_Mayor,0.29185091598231205,42752,2122,,,,,,,,,,1093,13236,10558,17865,596,7542,5857,5918,6453,4,3,False,0,40.0,4735.0,8425.0,11493.0,3881.0,104.0,129.0,4071.0,951.0,17200.0,True,8425.0,2.225,PAULINE RUSSO CUTTER,3,40.0,896.0,6.0,0.0,336.0,554.0,0.0,0.0,0.0,7889.0,8777.0,48.67,57.317,1
SanLeandro_20161108_CountyCouncilDistrict2,0,60933,2366,,,,,,,,,,0,18375,15423,27035,0,12307,10020,10020,10020,2,3,False,0,105.0,12295.0,0,14658.0,11996.0,160.0,1143.0,13142.0,4755.0,31790.0,True,14658.0,1.539,ED HERNANDEZ,1,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14648.0,14648.0,54.393,54.393,1
SanLeandro_20161108_CountyCouncilDistrict4,0,43543,23293,,,,,,,,,,0,20188,20188,23334,0,10632,10632,10632,10632,1,3,False,0,41.0,23296.0,0,0,10628.0,54.0,1818.0,12114.0,8456.0,31790.0,True,23296.0,0.998,BENNY LEE,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23293.0,23293.0,100.0,100.0,1
SanLeandro_20161108_CountyCouncilDistrict6,0,40164,21338,,,,,,,,,,0,18762,18762,21372,0,9642,9642,9642,9642,1,3,False,0,34.0,21344.0,0,0,9646.0,42.0,616.0,10129.0,10418.0,31790.0,True,21344.0,0.999,PETE BALLEW,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21338.0,21338.0,100.0,100.0,1
SanLeandro_20181106_CountyCouncilDistrict1,0,65791,7531,,,,,,,,,,1514,28136,7741,28400,826,15597,4739,4377,5565,3,3,False,0,94.0,7401.0,13625.0,17495.0,5588.0,183.0,290.0,5966.0,2824.0,27767.0,True,13625.0,2.246,DEBORAH COX,1,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16190.0,16190.0,65.154,65.154,1
SanLeandro_20181106_CountyCouncilDistrict3,0,50937,544,,,,,,,,,,0,14710,12856,23316,0,9980,8862,8862,8862,2,3,False,0,56.0,9281.0,0,13994.0,8992.0,86.0,274.0,9268.0,4451.0,27767.0,True,13994.0,1.598,"VICTOR AGUILAR, JR.",1,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11902.0,11902.0,51.169,51.169,1
SanLeandro_20181106_CountyCouncilDistrict5,0,50675,9540,,,,,,,,,,0,18966,8324,23337,0,12872,5646,5646,5646,2,3,False,0,47.0,10116.0,0,13183.0,9046.0,77.0,346.0,9389.0,4430.0,27767.0,True,13183.0,1.563,CORINA N. LOPEZ,1,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16415.0,16415.0,70.481,70.481,1
SanLeandro_20181106_Mayor,0,69228,919,,,,,,,,,,2718,23245,13005,30260,1888,12941,7456,8124,9344,4,3,False,0,124.0,7058.0,14660.0,18793.0,5693.0,210.0,211.0,6055.0,1852.0,27767.0,True,14660.0,2.288,PAULINE RUSSO CUTTER,1,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13355.0,13355.0,51.782,51.782,1
SanLeandro_20201103_CityCouncilD2,0,62129,2354,,,,,,,,,,174,14566,12440,34949,66,12764,10842,10858,10906,2,5,False,0,225.0,11992.0,484.0,22608.0,1424.0,286.0,1512.0,3082.0,5046.0,39821.0,True,22405.0,1.659,BRYAN AZEVEDO,1,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18452.0,18452.0,53.407,53.407,1
SanLeandro_20201103_CityCouncilD4,0,57695,12957,,,,,,,,,,148,16806,7492,33249,52,14987,6530,6559,6578,2,5,False,0,172.0,12243.0,332.0,20692.0,1202.0,204.0,2139.0,3379.0,6748.0,39821.0,True,20499.0,1.632,FRED SIMON,1,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22929.0,22929.0,69.691,69.691,1
SanLeandro_20201103_CityCouncilD6,0,33444,28544,,,,,,,,,,0,3047,0,29929,0,1152,0,0,0,1,5,False,0,43.0,29297.0,0,592.0,887.0,46.0,2196.0,3043.0,9892.0,39821.0,True,29433.0,1.018,PETE BALLEW,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29215.0,29215.0,97.755,97.755,1
SantaFe_20180306_CityCouncilDistrict2,0,15815,364,,,,,,,,,,39,6205,1563,8008,23,3943,954,703,977,3,3,False,0,4.0,1117.0,4280.0,5141.0,84.0,18.0,27.0,118.0,173.0,6433.0,True,4280.0,2.505,Carol Romero-Wirth,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3310.0,3310.0,52.909,52.909,1
SantaFe_20180306_CityCouncilDistrict4,0.6152758132956153,12333,168,,,,,,,,,,38,3654,2784,5857,23,2101,1683,1231,1706,3,3,False,0,8.0,1091.0,3447.0,3812.0,99.0,28.0,25.0,143.0,173.0,5080.0,True,3447.0,2.479,JoAnne Vigil Coppler,2,8.0,358.0,4.0,0.0,338.0,16.0,0.0,0.0,0.0,2121.0,2564.0,43.295,56.463,1
SantaFe_20180306_Mayor,0.6118565772107347,82751,89,,,,,,,,,,2660,34938,16695,28458,2102,11773,5268,5687,6870,5,5,False,0,26.0,2723.0,15965.0,17892.0,570.0,208.0,191.0,861.0,40.0,20670.0,True,12876.0,3.945,Alan Webber,4,26.0,846.0,26.0,0.0,757.0,63.0,0.0,0.0,0.0,8080.0,13085.0,39.216,66.226,1
Springville_20211102_CityCouncil4yr,0.5511029411764706,35978,43,,,,,,,,,,1738,14889,8987,10364,1139,3382,2060,1712,2777,7,7,False,0,108.0,296.0,5329.0,5790.0,143.0,175.0,125.0,375.0,160.0,6307.0,True,4267.0,5.776,MICHAEL SNELSON,6,108.0,296.0,15.0,0.0,263.0,18.0,0.0,0.0,0.0,1803.0,3577.0,29.856,62.285,1
